subject,val1,val2,conf1,conf2,pt1,pt2,choice,rt,order,initpresdur1,initpresdur2
1072,7.0,7.0,4.0,2.0,0.433,0.946,1,1.3777599134482443,shortfirst,0.21649362985044718,0.4166838969103992
1072,6.5,5.5,4.0,3.0,1.35,0.55,2,1.8993359827436507,longfirst,0.7495914772152901,0.23305228212848306
1072,1.0,1.0,4.0,2.0,0.667,1.638,2,2.3039072058163583,shortfirst,0.29964378476142883,0.5333485612645745
1072,3.0,3.0,2.0,4.0,1.659,0.434,1,2.0927223940379918,longfirst,0.5831753020174801,0.1508360067382455
1072,1.0,4.0,1.0,4.0,1.383,0.74,2,2.1224898006767035,longfirst,0.5497151487506926,0.26657838001847267
1072,7.5,7.5,4.0,2.0,0.55,0.963,1,1.5119487238116562,shortfirst,0.15036821272224188,0.4161716173402965
1072,5.5,5.0,4.0,1.0,1.254,0.417,1,1.6696384358219802,longfirst,0.4331038249656558,0.2836714331060648
1072,0.5,0.5,4.0,2.0,1.259,0.45,1,1.7081700982525945,longfirst,0.48264105105772614,0.2504317876882851
1072,1.0,0.5,4.0,4.0,1.329,0.25,2,1.5789131638593972,longfirst,0.6821561539545655,0.2500720559619367
1072,7.0,7.0,4.0,3.0,1.078,0.2,1,1.277166555635631,longfirst,0.4826695001684129,0.2000436969101429
1072,7.5,7.5,3.0,4.0,1.003,0.234,1,1.2357136635109782,longfirst,0.5171198667958379,0.2336359121836722
1072,3.5,0.5,3.0,4.0,1.305,0.433,2,1.738168847747147,longfirst,0.6326527060009539,0.1667095683515072
1072,3.5,7.5,4.0,4.0,0.466,0.74,2,1.205470950808376,shortfirst,0.26658371835947037,0.5500923129729927
1072,8.0,4.75,2.0,3.0,0.356,0.484,2,0.8386130756698549,shortfirst,0.200299350079149,0.48362758196890354
1072,0.0,0.0,4.0,5.0,1.595,0.616,1,2.2104012318886817,longfirst,0.3824369851499796,0.18365255277603865
1072,7.0,7.0,4.0,3.0,0.484,0.919,2,1.4030633685179055,shortfirst,0.26730592316016555,0.5323457382619381
1072,3.0,4.0,4.0,3.0,1.465,0.563,1,2.027058674953878,longfirst,0.46588711300864816,0.14980947971343994
1072,1.0,4.0,4.0,3.0,0.816,1.219,1,2.0352077847346663,shortfirst,0.3165676980279386,0.6494773058220744
1072,8.0,8.0,4.0,3.0,0.882,1.313,2,2.1945852185599506,shortfirst,0.31658288184553385,0.6164356861263514
1072,2.5,7.5,4.0,4.0,1.451,0.523,2,1.9737667357549071,longfirst,0.38368563912808895,0.18242074316367507
1072,0.0,8.0,5.0,3.0,0.568,1.255,2,1.8220803812146187,shortfirst,0.20077556697651744,0.43283309089019895
1072,8.0,7.5,4.0,4.0,1.201,0.583,1,1.7828662828542292,longfirst,0.41748557426035404,0.3158205016516149
1072,8.5,8.5,4.0,4.0,0.949,0.532,1,1.4801159645430744,longfirst,0.41637918120250106,0.2840569750405848
1072,3.0,1.0,4.0,4.0,1.209,0.3,2,1.5087071140296757,longfirst,0.583213428966701,0.1498937332071364
1072,2.5,1.5,4.0,4.0,1.282,0.488,1,1.7693276149220765,longfirst,0.6825241628102958,0.2176081328652799
1072,9.0,3.0,4.0,4.0,0.967,0.469,1,1.4352715737186372,longfirst,0.3334859684109688,0.18229653919115663
1072,7.0,1.0,4.0,3.0,1.155,0.265,1,1.4197990456596017,longfirst,0.48289012676104903,0.1326724449172616
1072,9.5,9.5,5.0,3.0,1.016,0.372,1,1.386826602742076,longfirst,0.5996271050535142,0.2663667742162943
1072,0.0,3.0,5.0,4.0,0.551,0.791,1,1.3415978215634823,shortfirst,0.3171415124088526,0.4326994982548058
1072,2.0,4.0,4.0,3.0,0.901,1.083,2,1.983575704973191,shortfirst,0.3324946379289031,0.48358868435025215
1072,5.0,5.0,1.0,3.0,0.45,0.817,1,1.2664716080762446,shortfirst,0.2504132790490985,0.3497236119583249
1072,7.5,7.5,2.0,3.0,1.225,0.216,1,1.4401923874393106,longfirst,0.7337687229737639,0.21608039876446128
1072,0.25,1.0,4.0,4.0,1.509,0.484,1,1.9915481321513653,longfirst,0.4164264611899853,0.26701843505725265
1072,7.0,3.5,4.0,3.0,1.034,0.183,1,1.2173720188438892,longfirst,0.5833617742173374,0.1834643855690956
1072,1.0,0.5,2.0,4.0,1.393,0.417,1,1.8090897239744663,longfirst,0.48392836609855294,0.13317578611895442
1072,3.0,3.0,3.0,4.0,1.316,0.446,1,1.7613160568289459,longfirst,0.5669075739569962,0.19976699817925692
1072,7.0,7.0,3.0,4.0,1.331,0.233,2,1.5637030838988721,longfirst,0.6497550471685827,0.2328656129539013
1072,4.0,4.0,1.0,4.0,1.111,0.383,1,1.4938257997855544,longfirst,0.4662464293651283,0.11663905018940568
1072,1.0,1.0,4.0,4.0,1.59,0.733,1,2.3227542149834335,longfirst,0.4164186678826809,0.2165996632538736
1072,9.0,9.0,4.0,4.0,1.177,0.551,2,1.727063421625644,longfirst,0.4161281017586589,0.3503413670696318
1072,4.0,4.0,3.0,3.0,0.684,0.983,1,1.66646834788844,shortfirst,0.2161782830953598,0.5163778187707067
1072,7.5,7.5,3.0,2.0,0.622,0.916,1,1.5374438781291246,shortfirst,0.24966847198083997,0.432861584238708
1072,3.0,3.0,3.0,4.0,0.982,0.504,1,1.484741489868611,longfirst,0.5660641039721668,0.15068048937246203
1072,4.0,3.0,2.0,4.0,0.734,1.517,2,2.2499643322080374,shortfirst,0.2663990710861981,0.550383253954351
1072,5.0,5.0,2.0,5.0,1.177,0.217,1,1.3930932977236807,longfirst,0.6000342951156199,0.21666288189589977
1072,0.0,6.5,5.0,3.0,1.098,0.434,2,1.531199140008539,longfirst,0.6323042251169682,0.18398026330396533
1072,4.0,4.0,3.0,4.0,1.216,0.334,2,1.549593287985772,longfirst,0.3995200111530721,0.16664876276627183
1072,3.0,6.25,4.0,2.0,1.072,0.25,2,1.3212941829115152,longfirst,0.5669038379564881,0.25019942689687014
1072,1.0,1.0,4.0,4.0,1.323,0.45,1,1.7721878988668323,longfirst,0.5994702586904168,0.1499202218838036
1072,8.0,0.5,4.0,4.0,0.967,0.472,1,1.4387143426574767,longfirst,0.5165574350394309,0.26558145601302385
1072,2.75,5.0,3.0,3.0,0.616,0.703,2,1.318612977862358,shortfirst,0.2999979848973453,0.5331499301828444
1072,5.0,5.0,1.0,4.0,0.716,1.295,1,2.0103520145639777,shortfirst,0.21608160575851798,0.6007482879795134
1072,9.5,9.5,3.0,5.0,0.698,0.867,2,1.5638877591118217,shortfirst,0.21642030822113156,0.4834981579333544
1072,5.0,1.0,4.0,5.0,0.613,1.192,1,1.8051165607757866,shortfirst,0.21548820612952113,0.5676512899808586
1072,2.5,2.5,4.0,4.0,0.954,1.949,2,2.90251288888976,shortfirst,0.24989668605849147,0.5998512268997729
1072,9.0,9.0,4.0,4.0,1.296,0.317,1,1.6118377898819745,longfirst,0.6334145646542311,0.3168502380140126
1072,7.5,7.5,4.0,4.0,0.699,1.761,1,2.4593166965059936,shortfirst,0.2494256366044283,0.5501005598343909
1072,0.0,0.0,5.0,5.0,1.699,0.632,2,2.3304997640661895,longfirst,0.5496704010292888,0.19950088765472174
1073,2.0,2.0,5.0,5.0,2.149,0.732,2,2.8810772178694606,longfirst,0.41677010245621204,0.26635213289409876
1073,2.75,2.75,4.0,3.0,1.167,1.999,1,3.1655517676845193,shortfirst,0.21693281829357147,0.6168349860236049
1073,6.25,5.5,4.0,4.0,2.221,0.65,1,2.870392046868801,longfirst,0.6326182438060641,0.2002130402252078
1073,3.25,9.75,4.0,5.0,1.355,0.45,2,1.8050426114350557,longfirst,0.5829211939126253,0.23360950220376253
1073,4.75,9.0,3.0,3.0,1.166,0.6,1,1.7657310171052814,longfirst,0.33272809907794,0.33354603312909603
1073,8.0,8.0,4.0,4.0,0.669,1.067,2,1.7356973625719547,shortfirst,0.18268333841115236,0.6337812812998891
1073,5.25,5.25,4.0,3.0,2.232,0.887,1,3.1183105017989874,longfirst,0.6324405819177628,0.18305240850895643
1073,6.25,7.25,3.0,5.0,1.504,0.5,1,2.003477602265775,longfirst,0.5003220327198505,0.2500744601711631
1073,9.0,9.0,3.0,4.0,0.667,1.465,2,2.131750637665391,shortfirst,0.23335832450538874,0.4154504658654332
1073,7.5,2.25,4.0,4.0,1.551,0.433,1,1.9837532294914126,longfirst,0.5671237986534834,0.19980441965162754
1073,3.75,8.75,3.0,4.0,0.734,1.452,2,2.184937364421785,shortfirst,0.19991818070411682,0.5500893210992217
1073,4.0,4.0,4.0,4.0,0.766,1.461,1,2.2263471530750394,shortfirst,0.2495980355888605,0.5502225989475846
1073,2.25,2.25,3.0,5.0,2.153,0.651,1,2.803266316652298,longfirst,0.48393768165260553,0.26623946242034435
1073,8.75,2.5,5.0,5.0,1.186,0.451,1,1.63602208904922,longfirst,0.5490576205775142,0.2339703431352973
1073,9.25,7.5,5.0,4.0,1.298,3.034,1,4.331947587430477,shortfirst,0.3162591736763716,0.6165511459112167
1073,8.0,8.0,4.0,4.0,0.633,1.552,2,2.1841629650443792,shortfirst,0.28326898626983166,0.549687216989696
1073,7.5,4.5,4.0,4.0,0.899,1.167,2,2.0657340362668037,shortfirst,0.2666911333799362,0.5165900941938162
1073,1.5,9.5,5.0,5.0,1.405,0.516,2,1.9207185311242938,longfirst,0.48347723856568336,0.2661968469619751
1073,6.5,6.5,4.0,5.0,1.19,0.583,1,1.7725752294063568,longfirst,0.6003056466579437,0.35000221990048885
1073,5.25,6.75,5.0,3.0,1.552,0.55,2,2.1017788192257285,longfirst,0.5652562296018004,0.3002568408846855
1073,9.75,9.25,5.0,5.0,1.362,2.45,1,3.8118798099458218,shortfirst,0.23334474302828312,0.6171249365434051
1073,1.75,3.0,5.0,4.0,0.834,1.499,2,2.332409064285457,shortfirst,0.3001771764829755,0.3160053202882409
1073,8.75,8.75,4.0,4.0,1.328,0.417,1,1.7446383619681,longfirst,0.3999414471909404,0.21703492477536201
1073,2.0,2.0,2.0,4.0,2.633,1.234,1,3.866568989120424,longfirst,0.5336101101711392,0.2332459893077612
1073,6.75,6.75,3.0,4.0,1.959,0.451,1,2.409267800860107,longfirst,0.5654958998784423,0.20081660896539688
1073,2.5,2.5,4.0,5.0,0.65,1.737,1,2.38622503913939,shortfirst,0.2329013990238309,0.5663032624870539
1073,6.25,6.25,3.0,3.0,1.05,0.579,1,1.6280206926167011,longfirst,0.6161029087379575,0.2835728134959936
1073,0.5,0.0,2.0,5.0,1.75,0.566,1,2.3153880834579468,longfirst,0.5336234206333756,0.3333102511242032
1073,2.5,2.5,4.0,4.0,1.483,0.653,2,2.1349118100479245,longfirst,0.44992944691330194,0.18378126248717308
1073,10.0,10.0,5.0,5.0,1.225,2.418,2,3.6428816178813577,shortfirst,0.282351141795516,0.4673584774136543
1073,4.5,6.0,5.0,3.0,0.718,1.359,1,2.0756368841975927,shortfirst,0.26724639907479286,0.39912789035588503
1073,8.75,8.75,4.0,4.0,0.566,1.236,1,1.8015621770173311,shortfirst,0.28297002147883177,0.5339356949552894
1073,8.0,5.5,4.0,4.0,0.883,1.968,1,2.8498919382691383,shortfirst,0.23351990338414907,0.30016946233808994
1073,9.0,9.25,3.0,5.0,0.759,1.099,1,1.8575320169329643,shortfirst,0.26626796182245016,0.4498862139880657
1073,8.75,8.25,4.0,5.0,1.632,0.921,1,2.551960493437946,longfirst,0.3493238342925906,0.31696812994778156
1073,2.5,5.5,5.0,3.0,1.149,0.383,2,1.531034235842526,longfirst,0.3827216634526849,0.18347786460071802
1073,8.75,9.25,5.0,5.0,2.616,0.791,2,3.4071432324126363,longfirst,0.5332596311345696,0.26676627807319164
1073,9.25,9.75,5.0,4.0,1.017,2.689,2,3.7051043389365077,shortfirst,0.23357250355184078,0.4668236216530204
1073,5.25,2.25,4.0,5.0,0.634,1.757,2,2.390191270969808,shortfirst,0.20067970175296068,0.449643331579864
1073,1.75,1.75,3.0,4.0,0.782,1.418,1,2.19947372097522,shortfirst,0.23333714995533228,0.5503273913636804
1073,1.75,1.75,5.0,5.0,2.056,0.633,1,2.688816860318184,longfirst,0.48368304315954447,0.23320206440985203
1073,5.5,5.5,5.0,3.0,0.467,1.021,1,1.4867522828280926,shortfirst,0.30019725766032934,0.5662414114922285
1073,6.25,6.25,3.0,4.0,1.622,0.766,2,2.387553264386952,longfirst,0.5664618834853172,0.2832644395530224
1073,0.5,10.0,3.0,5.0,1.43,0.583,2,2.013104699552059,longfirst,0.5158344833180308,0.23365653958171606
1073,5.5,9.0,4.0,3.0,2.113,0.901,2,3.013078786432743,longfirst,0.43307922407984734,0.23292630724608898
1073,3.5,3.5,5.0,3.0,2.264,0.782,2,3.0460236920043826,longfirst,0.5661770114675164,0.23322232998907566
1073,8.25,8.25,4.0,3.0,2.212,0.666,1,2.8772352803498507,longfirst,0.6832700744271278,0.21623519528657198
1073,9.5,9.5,5.0,5.0,0.75,1.606,1,2.355658625252545,shortfirst,0.21683531068265438,0.5662361783906817
1073,2.25,6.75,3.0,2.0,0.889,1.166,2,2.054210254922509,shortfirst,0.28352579567581415,0.6168963676318526
1073,5.25,6.0,5.0,4.0,2.577,1.165,2,3.741705223917961,longfirst,0.4173542866483331,0.19940142706036568
1073,9.25,9.0,2.0,5.0,1.339,0.415,1,1.7534336829558015,longfirst,0.549668688327074,0.23293651640415192
1073,2.0,1.0,2.0,4.0,1.635,0.634,2,2.2685016077011824,longfirst,0.4828164801001549,0.21683564968407154
1073,6.75,6.75,5.0,2.0,2.781,0.966,2,3.7463704254478216,longfirst,0.5329227391630411,0.2997445436194539
1073,3.75,9.25,3.0,5.0,2.007,0.383,2,2.3889697771519423,longfirst,0.5831546727567911,0.1823237305507064
1073,5.5,5.5,4.0,3.0,0.716,0.9,1,1.615706717595458,shortfirst,0.16640692949295044,0.29965344723314047
1073,1.75,1.75,5.0,3.0,0.484,1.213,2,1.6960798427462578,shortfirst,0.3336649974808097,0.5161987021565437
1073,0.5,0.5,2.0,2.0,2.056,0.716,2,2.772142077796161,longfirst,0.5324050206691027,0.18294293340295553
1073,2.5,3.25,4.0,4.0,0.516,1.012,1,1.5271790632978082,shortfirst,0.2327115973457694,0.500006859190762
1073,0.25,0.0,5.0,5.0,1.763,0.712,2,2.4745814353227615,longfirst,0.5821215761825442,0.18385129049420357
1073,9.0,9.25,5.0,5.0,1.617,0.666,1,2.2820887695997953,longfirst,0.6501033836975694,0.35001806169748306
1073,2.0,8.25,3.0,5.0,0.701,1.356,2,2.0556574426591396,shortfirst,0.2670231815427542,0.5829525403678417
1073,7.75,7.75,4.0,4.0,0.966,2.184,2,3.1498921625316143,shortfirst,0.28319902904331684,0.5331747019663453
1073,3.0,3.0,3.0,3.0,0.968,2.858,1,3.8256125543266535,shortfirst,0.18347869627177715,0.5166600169613957
1073,8.5,7.25,4.0,4.0,1.566,0.756,2,2.321329372934997,longfirst,0.4992526285350323,0.23310813959687948
1073,2.5,2.5,5.0,3.0,0.989,1.698,2,2.6867244420573115,shortfirst,0.25008660554885864,0.5158804869279265
1073,0.75,0.75,4.0,5.0,2.815,1.214,2,4.0278598964214325,longfirst,0.5655231801792979,0.26710634026676416
1073,6.0,6.0,2.0,3.0,0.417,0.772,1,1.1886621173471212,shortfirst,0.24918398074805737,0.44963029865175486
1073,1.75,4.75,3.0,5.0,0.399,1.247,1,1.6452719196677208,shortfirst,0.2491558389738202,0.6501847831532359
1073,2.75,2.75,5.0,3.0,1.146,0.517,2,1.6619666209444404,longfirst,0.5002111373469234,0.2664328496903181
1073,1.75,4.75,5.0,3.0,0.485,0.935,1,1.4195385249331594,shortfirst,0.2673234296962619,0.34891245514154434
1073,0.25,3.0,5.0,3.0,0.734,1.222,2,1.9550897376611829,shortfirst,0.18305756244808435,0.5160954622551799
1073,8.75,8.75,5.0,3.0,1.47,0.416,2,1.8860757276415825,longfirst,0.5172038236632943,0.19906596466898918
1073,5.75,6.75,4.0,4.0,2.215,0.717,2,2.931198252364993,longfirst,0.5158871691673994,0.26663398277014494
1073,8.75,8.0,4.0,4.0,0.66,1.316,1,1.9758189842104912,shortfirst,0.21730556804686785,0.6161112673580647
1073,1.25,6.0,5.0,3.0,0.481,1.033,1,1.5134651390835643,shortfirst,0.18282727804034948,0.5666700238361955
1073,6.75,2.25,5.0,3.0,1.566,0.767,1,2.3330609519034624,longfirst,0.38337348122149706,0.24884411972016096
1073,8.75,8.5,4.0,4.0,1.032,1.849,2,2.880771524272859,shortfirst,0.19950715824961662,0.7001235615462065
1073,4.5,4.5,3.0,3.0,0.643,1.149,2,1.7910592025145888,shortfirst,0.2498376602306962,0.5496015883982182
1073,6.5,2.0,5.0,5.0,1.474,0.567,1,2.041287393309176,longfirst,0.6497984062880278,0.2839501556009054
1073,3.0,3.0,4.0,2.0,0.7,1.405,2,2.104342550970614,shortfirst,0.23311741277575493,0.6494773728772998
1073,8.5,8.5,5.0,5.0,0.848,1.965,2,2.8130298843607306,shortfirst,0.18296087067574263,0.6838270900771022
1073,4.5,2.75,4.0,3.0,0.651,1.507,1,2.157775891944766,shortfirst,0.217262152582407,0.6989923240616918
1073,6.5,3.0,3.0,2.0,1.184,1.969,2,3.1526097990572453,shortfirst,0.26632792688906193,0.43284250888973475
1073,6.5,7.0,3.0,3.0,1.372,0.433,1,1.804468559101224,longfirst,0.3835264751687646,0.2495625475421548
1073,1.5,1.25,5.0,5.0,1.745,0.717,1,2.461279143579304,longfirst,0.6161642884835601,0.20025332178920507
1073,4.25,8.0,3.0,5.0,2.133,1.111,1,3.24343029409647,longfirst,0.5662668757140636,0.2500909324735403
1073,6.75,7.75,3.0,5.0,1.049,1.682,2,2.731153386645019,shortfirst,0.2838612478226423,0.4831554591655731
1073,7.0,5.0,4.0,3.0,2.666,1.093,1,3.7585212606936693,longfirst,0.5835948567837477,0.2162852929905057
1073,3.25,3.25,3.0,5.0,0.634,1.361,1,1.9944896129891276,shortfirst,0.20006622560322285,0.41554209403693676
1073,7.0,3.75,4.0,3.0,0.767,2.118,2,2.883720242418349,shortfirst,0.19984678737819195,0.61641117464751
1073,6.0,6.0,4.0,2.0,0.365,0.819,2,1.1842125384137034,shortfirst,0.1492674807086587,0.6664761016145349
1073,0.5,0.5,3.0,5.0,0.667,1.488,1,2.1549065774306655,shortfirst,0.24984838627278805,0.48296948801726103
1073,10.0,0.75,5.0,5.0,0.617,1.189,1,1.8054331047460437,shortfirst,0.26713639684021473,0.39964217972010374
1073,0.75,3.5,5.0,4.0,0.595,0.932,2,1.527040621265769,shortfirst,0.21717436145991087,0.4660303005948663
1073,2.25,2.25,5.0,3.0,0.85,2.473,2,3.3225976284593344,shortfirst,0.28340564016252756,0.6827498357743025
1073,5.5,5.5,3.0,5.0,1.784,0.608,1,2.391698499210179,longfirst,0.5667071426287293,0.24911536648869514
1073,8.75,5.0,5.0,3.0,0.584,1.017,2,1.6013608612120152,shortfirst,0.31738610565662384,0.4658879628404975
1073,3.5,3.5,4.0,3.0,1.113,0.616,2,1.7289739036932588,longfirst,0.4828907046467066,0.3331372505053878
1073,7.75,7.75,5.0,5.0,0.716,1.098,1,1.8130700355395675,shortfirst,0.1992611950263381,0.3835370820015669
1073,1.75,6.25,5.0,4.0,2.239,0.967,2,3.205019637942314,longfirst,0.6160480799153447,0.23370043467730284
1073,9.75,9.75,5.0,5.0,0.751,1.432,2,2.1821637330576777,shortfirst,0.2331768311560154,0.4161106487736106
1073,9.75,9.75,4.0,2.0,1.015,1.913,1,2.928427569568157,shortfirst,0.19982831738889217,0.38327188789844513
1073,8.75,6.0,3.0,4.0,1.035,1.65,1,2.6843246845528483,shortfirst,0.19908837415277958,0.6173270689323545
1073,4.0,4.5,4.0,4.0,1.25,2.648,1,3.897436186671257,shortfirst,0.09997151046991348,0.5493190167471766
1073,5.75,5.75,3.0,5.0,0.934,1.634,1,2.5680288514122367,shortfirst,0.2336544031277299,0.416370265185833
1073,4.0,4.0,4.0,3.0,1.082,0.639,1,1.7211930956691504,longfirst,0.4829965280368924,0.26630493719130754
1073,4.0,3.75,3.0,3.0,0.667,1.876,1,2.542550543323159,shortfirst,0.26720674242824316,0.7159959729760885
1073,10.0,7.0,3.0,5.0,1.982,1.06,1,3.041572661139071,longfirst,0.38284182362258434,0.23352508153766394
1073,9.75,9.75,4.0,4.0,0.71,1.149,1,1.8579645873978734,shortfirst,0.28446529153734446,0.6825067913159728
1073,5.75,5.75,4.0,4.0,0.667,1.998,1,2.664674075320363,shortfirst,0.1662134202197194,0.6329182107001543
1073,4.5,4.5,2.0,4.0,1.7,0.86,2,2.559764246456325,longfirst,0.6505460515618324,0.26532952208071947
1073,7.5,2.5,5.0,4.0,1.1,1.583,1,2.6826700512319803,shortfirst,0.26669548731297255,0.5671735936775804
1073,4.75,4.0,4.0,4.0,0.715,2.037,1,2.7520126421004534,shortfirst,0.11721020936965942,0.4997411472722888
1073,6.25,6.25,3.0,3.0,0.649,1.347,1,1.9956361036747694,shortfirst,0.24984370172023773,0.48277909588068724
1073,5.5,9.0,5.0,5.0,0.667,1.394,2,2.0603883024305105,shortfirst,0.23411015514284372,0.6162535483017564
1073,6.0,6.0,4.0,4.0,2.166,1.181,1,3.3470517061650753,longfirst,0.7167106755077839,0.19971290417015553
1073,1.25,1.25,4.0,5.0,0.952,1.399,1,2.3502669744193554,shortfirst,0.14998802822083235,0.49962636828422546
1073,9.0,9.0,3.0,5.0,1.413,0.517,2,1.9290277874097228,longfirst,0.51600097771734,0.2668290426954627
1073,3.25,2.0,2.0,4.0,0.5,0.937,2,1.4371629459783435,shortfirst,0.2171383025124669,0.5993247730657458
1073,9.5,9.5,5.0,2.0,1.376,2.751,1,4.1270687421783805,shortfirst,0.21675651334226131,0.5826827930286527
1073,1.75,1.75,5.0,3.0,1.379,2.233,2,3.6116337347775698,shortfirst,0.24983514193445444,0.3998698890209198
1073,8.25,8.25,5.0,4.0,1.066,2.371,1,3.437185197137296,shortfirst,0.23393186181783676,0.5163346976041794
1073,6.25,6.25,3.0,4.0,0.799,2.206,2,3.0043775122612715,shortfirst,0.28279498498886824,0.583522716537118
1073,2.5,2.5,4.0,4.0,1.117,0.698,1,1.8142162300646305,longfirst,0.43291307147592306,0.2667835736647248
1073,3.25,0.25,1.0,5.0,0.817,2.438,1,3.254561713896692,shortfirst,0.16676380019634962,0.7004296407103539
1073,4.0,9.0,5.0,3.0,1.229,0.417,2,1.6459229001775384,longfirst,0.40002671256661415,0.2331788269802928
1073,2.0,6.0,4.0,3.0,1.615,0.965,2,2.579342445358634,longfirst,0.5489918384701014,0.21695355232805014
1073,1.25,3.25,4.0,3.0,0.669,1.251,1,1.9186474224552512,shortfirst,0.216304250061512,0.567377888597548
1073,2.25,2.0,5.0,4.0,2.72,0.851,1,3.570586391724646,longfirst,0.5333496453240514,0.14981633517891169
1073,5.5,9.5,3.0,5.0,0.534,0.846,2,1.3796624056994915,shortfirst,0.25002568773925304,0.49920233711600304
1073,8.75,8.75,5.0,5.0,0.633,1.228,1,1.8611595137044787,shortfirst,0.2336989501491189,0.5999859934672713
1073,5.25,5.25,4.0,4.0,0.685,0.933,1,1.6179727036505938,shortfirst,0.21617708541452885,0.4326369324699044
1073,4.5,4.5,4.0,3.0,1.488,0.467,2,1.9541271962225437,longfirst,0.5160305313766003,0.23385031055659056
1073,9.75,5.75,5.0,4.0,1.115,0.283,2,1.3978739026933908,longfirst,0.917026599869132,0.283118175342679
1073,4.5,4.5,4.0,5.0,1.769,0.734,1,2.5031454795971513,longfirst,0.6340205101296306,0.2334675220772624
1073,2.75,2.75,3.0,3.0,0.75,1.429,1,2.178858023136854,shortfirst,0.28276548627763987,0.4833146007731557
1073,6.25,6.25,4.0,3.0,2.219,0.618,1,2.8369727972894907,longfirst,0.5160656925290823,0.2172175543382764
1073,10.0,2.0,5.0,5.0,0.5,1.162,1,1.6612512534484267,shortfirst,0.21739458665251732,0.4834622461348772
1073,1.75,9.25,2.0,4.0,0.833,1.099,2,1.9312959853559732,shortfirst,0.25044449232518673,0.5991317974403501
1073,2.75,4.75,3.0,4.0,1.423,0.416,2,1.8388679903000593,longfirst,0.4996034549549222,0.2331377062946558
1073,4.0,4.25,5.0,2.0,2.191,0.568,1,2.7590491231530905,longfirst,0.5000546844676137,0.1673023784533143
1073,1.5,6.5,5.0,3.0,1.133,2.54,1,3.6729445746168494,shortfirst,0.3157627023756504,0.5998274702578783
1073,8.75,2.75,5.0,3.0,0.659,1.117,1,1.7757471594959497,shortfirst,0.16595045011490583,0.6499132513999939
1073,5.75,3.0,3.0,3.0,1.661,0.75,1,2.409715355373919,longfirst,0.43298163171857595,0.26627448946237564
1073,0.75,9.25,2.0,2.0,0.449,1.035,1,1.4841883154585958,shortfirst,0.23294429760426283,0.550424856133759
1073,4.0,2.5,3.0,3.0,1.732,0.669,1,2.401087298989296,longfirst,0.4501649308949709,0.16679053846746683
1073,8.75,8.75,4.0,5.0,0.467,1.232,1,1.6983260102570057,shortfirst,0.2334849378094077,0.6825635060667992
1073,8.0,1.75,4.0,5.0,1.481,0.534,1,2.014322158880532,longfirst,0.5826494013890624,0.283243247307837
1073,9.0,9.0,4.0,5.0,0.833,0.519,2,1.3515597525984049,longfirst,0.4502633409574628,0.21675581578165293
1073,2.5,2.0,4.0,4.0,1.249,0.841,1,2.089210217818618,longfirst,0.349559860303998,0.24980682227760553
1073,2.5,2.5,4.0,5.0,0.795,1.301,1,2.095502574928105,shortfirst,0.18333791196346283,0.6836162572726607
1073,7.5,7.5,5.0,5.0,1.753,0.732,2,2.4847347512841225,longfirst,0.5828216457739472,0.26664928905665874
1073,8.0,8.0,4.0,3.0,0.966,1.118,1,2.0828113025054336,shortfirst,0.34924385976046324,0.38322343304753304
1073,9.5,3.0,5.0,4.0,0.814,1.129,1,1.9432045742869377,shortfirst,0.3156950296834111,0.5008034566417336
1073,5.5,5.5,3.0,4.0,0.871,1.533,2,2.4039596850052476,shortfirst,0.25005247816443443,0.4496893482282758
1073,0.5,4.0,5.0,4.0,1.453,0.399,2,1.8518768716603518,longfirst,0.48285348154604435,0.1994224302470684
1073,2.75,2.75,3.0,4.0,0.755,0.834,2,1.5883480794727802,shortfirst,0.18340620957314968,0.3003828087821603
1073,2.75,1.25,4.0,5.0,2.34,0.449,2,2.7888166699558496,longfirst,0.5339907901361585,0.19980554282665253
1073,8.75,8.75,5.0,5.0,1.304,0.384,1,1.6869663540273905,longfirst,0.4833350731059909,0.1833144724369049
1073,9.0,9.0,4.0,4.0,0.417,0.82,1,1.2362259216606617,shortfirst,0.21718137990683317,0.3490141211077571
1073,1.75,2.0,3.0,4.0,2.5,0.952,2,3.4514873335137963,longfirst,0.5997562743723392,0.24990191217511892
1073,9.25,3.25,4.0,1.0,0.532,0.75,1,1.2818018291145563,shortfirst,0.23344397451728582,0.4834367148578167
1073,8.5,8.5,5.0,4.0,0.533,1.115,1,1.647426967509091,shortfirst,0.2993194777518511,0.5172862531617284
1073,8.75,8.75,4.0,4.0,1.097,0.382,2,1.4789252625778317,longfirst,0.33367409091442823,0.18269148841500282
1073,9.5,7.75,5.0,4.0,2.027,0.666,1,2.6922412803396583,longfirst,0.4996433462947607,0.18330658692866564
1073,6.5,7.5,3.0,4.0,0.749,1.717,2,2.4649708373472095,shortfirst,0.13259427715092897,0.4168596649542451
1073,6.5,6.25,3.0,4.0,0.865,2.04,2,2.904644508846104,shortfirst,0.2662149555981159,0.61688591260463
1073,7.0,8.0,4.0,4.0,0.634,1.477,2,2.11085912771523,shortfirst,0.166747173294425,0.38354196585714817
1073,9.0,9.0,4.0,4.0,1.397,0.734,2,2.12978782504797,longfirst,0.43296992126852274,0.26656684558838606
1073,0.5,7.75,4.0,4.0,0.834,0.884,2,1.7174927396699786,shortfirst,0.28331442456692457,0.46680297423154116
